Datetime,GOOG,MSFT,NVDA,QQQ,SPY
2025-09-16 17:30:00+00:00,252.19000244140625,511.43499755859375,174.77499389648438,591.2849731445312,660.1900024414062
2025-09-16 18:30:00+00:00,252.19500732421875,510.3900146484375,174.75,591.4799194335938,660.14501953125
2025-09-16 19:30:00+00:00,251.41000366210938,509.14898681640625,174.8300018310547,591.1699829101562,659.9299926757812
2025-09-17 13:30:00+00:00,249.2550048828125,508.20849609375,170.1199951171875,589.0806884765625,659.1599731445312
2025-09-17 14:30:00+00:00,248.1999969482422,507.1099853515625,170.40499877929688,588.4387817382812,658.9400024414062
2025-09-17 15:30:00+00:00,249.1300048828125,508.6549987792969,169.87840270996094,588.61572265625,658.9299926757812
2025-09-17 16:30:00+00:00,248.3553924560547,508.489990234375,170.23500061035156,588.3499755859375,658.64501953125
2025-09-17 17:30:00+00:00,248.90989685058594,508.8699951171875,170.19580078125,589.1599731445312,660.3499755859375
2025-09-17 18:30:00+00:00,250.55999755859375,510.82000732421875,171.18850708007812,591.239990234375,660.1849975585938
2025-09-17 19:30:00+00:00,249.85000610351562,509.9100036621094,170.2100067138672,589.9299926757812,659.1799926757812
2025-09-18 13:30:00+00:00,252.085205078125,511.635009765625,175.77490234375,597.4500122070312,664.4000244140625
2025-09-18 14:30:00+00:00,250.64999389648438,510.5199890136719,176.2550048828125,597.3400268554688,663.3250122070312
2025-09-18 15:30:00+00:00,250.40499877929688,508.8940124511719,176.25999450683594,597.0692749023438,663.4600219726562
2025-09-18 16:30:00+00:00,251.05499267578125,509.2099914550781,176.6199951171875,596.8699951171875,663.3200073242188
2025-09-18 17:30:00+00:00,251.9550018310547,508.1899108886719,176.55499267578125,596.2850952148438,662.7750244140625
2025-09-18 18:30:00+00:00,251.85000610351562,508.8013916015625,176.34500122070312,595.885009765625,662.7100219726562
2025-09-18 19:30:00+00:00,252.35499572753906,508.42999267578125,176.27999877929688,595.3699951171875,662.2899780273438
2025-09-19 13:30:00+00:00,253.3699951171875,513.1099853515625,177.7050018310547,597.6298828125,661.9199829101562
2025-09-19 14:30:00+00:00,253.25,512.1900024414062,176.3000030517578,596.3200073242188,660.760009765625
2025-09-19 15:30:00+00:00,254.3101043701172,512.8599853515625,176.0677032470703,598.4299926757812,662.489990234375
2025-09-19 16:30:00+00:00,254.9600067138672,511.69000244140625,175.88499450683594,598.125,662.47998046875
2025-09-19 17:30:00+00:00,254.97000122070312,510.69000244140625,175.59500122070312,598.22998046875,662.530029296875
2025-09-19 18:30:00+00:00,255.8300018310547,511.1700134277344,176.31500244140625,599.02001953125,663.7999877929688
2025-09-19 19:30:00+00:00,255.125,518.0,176.5019073486328,599.4600219726562,663.6199951171875
2025-09-22 13:30:00+00:00,255.14999389648438,514.5700073242188,175.4199981689453,599.9301147460938,664.0800170898438
2025-09-22 14:30:00+00:00,254.1107940673828,515.0349731445312,175.46009826660156,600.3200073242188,664.9400024414062
2025-09-22 15:30:00+00:00,253.0399932861328,514.5740966796875,182.1999969482422,601.5650024414062,665.844970703125
2025-09-22 16:30:00+00:00,252.1959991455078,515.1400146484375,182.9949951171875,601.9349975585938,666.510009765625
2025-09-22 17:30:00+00:00,253.4199981689453,515.0399780273438,182.68499755859375,602.4199829101562,666.5650024414062
2025-09-22 18:30:00+00:00,252.3800048828125,514.4349975585938,183.26010131835938,602.635009765625,667.1420288085938
2025-09-22 19:30:00+00:00,252.88499450683594,514.3699951171875,183.61000061035156,602.239990234375,666.780029296875
2025-09-23 13:30:00+00:00,252.61929321289062,511.55499267578125,180.6522979736328,601.1900024414062,666.6199951171875
2025-09-23 14:30:00+00:00,252.6999969482422,510.9100036621094,180.21499633789062,601.2999267578125,666.1500244140625
2025-09-23 15:30:00+00:00,253.24000549316406,510.37921142578125,179.485595703125,600.6500854492188,665.239990234375
2025-09-23 16:30:00+00:00,252.3249969482422,509.94000244140625,178.69000244140625,599.135009765625,663.7080078125
2025-09-23 17:30:00+00:00,251.91490173339844,509.989990234375,177.89500427246094,597.75,662.6749877929688
2025-09-23 18:30:00+00:00,251.61000061035156,508.7650146484375,178.10000610351562,597.510986328125,662.369873046875
2025-09-23 19:30:00+00:00,252.3300018310547,509.6199951171875,178.4499969482422,598.1599731445312,663.25
2025-09-24 13:30:00+00:00,250.11990356445312,510.04998779296875,178.4949951171875,597.9299926757812,663.2100219726562
2025-09-24 14:30:00+00:00,250.33999633789062,509.5849914550781,178.3542022705078,597.35498046875,662.6599731445312
2025-09-24 15:30:00+00:00,249.44000244140625,508.0783996582031,176.2449951171875,595.0499877929688,660.9099731445312
2025-09-24 16:30:00+00:00,249.40499877929688,508.010009765625,177.12010192871094,595.860107421875,661.3699951171875
2025-09-24 17:30:00+00:00,247.8699951171875,508.04998779296875,176.72000122070312,595.1099853515625,660.385009765625
2025-09-24 18:30:00+00:00,248.24000549316406,509.21160888671875,177.05999755859375,595.6599731445312,660.7949829101562
2025-09-24 19:30:00+00:00,247.77000427246094,509.9800109863281,176.8800048828125,596.0599975585938,661.030029296875
2025-09-25 13:30:00+00:00,246.27000427246094,508.1600036621094,177.14500427246094,593.239990234375,658.47998046875
2025-09-25 14:30:00+00:00,246.2449951171875,507.9849853515625,178.0301055908203,592.75,657.4600219726562
2025-09-25 15:30:00+00:00,246.27999877929688,508.0799865722656,179.26510620117188,593.5700073242188,658.010009765625
2025-09-25 16:30:00+00:00,245.86000061035156,507.9700012207031,177.9799041748047,592.6799926757812,657.2949829101562
2025-09-25 17:30:00+00:00,246.1999969482422,506.8699951171875,176.6916961669922,591.77001953125,656.530029296875
