Date,QQQ,SPY
2023-06-06,349.5449523925781,414.2411804199219
2023-06-07,343.6148376464844,412.80877685546875
2023-06-08,347.880126953125,415.3056945800781
2023-06-09,349.2100524902344,416.0508728027344
2023-06-12,355.11065673828125,419.82525634765625
2023-06-13,357.83929443359375,422.5931701660156
2023-06-14,360.4399719238281,423.0963439941406
2023-06-15,364.7348937988281,428.341796875
2023-06-16,362.43963623046875,426.8827209472656
2023-06-20,361.92071533203125,424.6679992675781
2023-06-21,356.9886169433594,422.4921569824219
2023-06-22,361.20068359375,424.0171813964844
2023-06-23,357.6199035644531,420.8116149902344
2023-06-26,352.8258972167969,419.09228515625
2023-06-27,358.8923645019531,423.6868896484375
2023-06-28,359.5928039550781,423.9006652832031
2023-06-29,358.8726806640625,425.57135009765625
2023-06-30,364.40655517578125,430.59344482421875
2023-07-03,365.2647705078125,431.0888366699219
2023-07-05,365.2549133300781,430.44769287109375
2023-07-06,362.4731140136719,427.0770568847656
2023-07-07,361.2696838378906,425.9988098144531
2023-07-10,361.3880920410156,427.0770568847656
2023-07-11,363.17352294921875,429.7969055175781
2023-07-12,367.7603759765625,433.2550354003906
2023-07-13,374.0044860839844,436.6937255859375
2023-07-14,373.92559814453125,436.4217224121094
2023-07-17,377.41754150390625,437.93707275390625
2023-07-18,380.5050964355469,441.19122314453125
2023-07-19,380.4162902832031,442.17230224609375
2023-07-20,371.64691162109375,439.2386779785156
2023-07-21,370.53228759765625,439.2386779785156
2023-07-24,371.1241760253906,441.20098876953125
2023-07-25,373.6395263671875,442.4054260253906
2023-07-26,372.3966369628906,442.47344970703125
2023-07-27,371.5088806152344,439.53985595703125
2023-07-28,378.2757263183594,443.84307861328125
2023-07-31,378.4730224609375,444.6882019042969
2023-08-01,377.5951843261719,443.4156188964844
2023-08-02,369.3091125488281,437.24737548828125
2023-08-03,368.7172546386719,435.9942932128906
2023-08-04,366.9909973144531,434.0224304199219
2023-08-07,370.0982666015625,437.810791015625
2023-08-08,366.95147705078125,435.9068603515625
2023-08-09,362.9169921875,432.9927673339844
2023-08-10,363.5877380371094,433.1481628417969
2023-08-11,361.2696838378906,432.8955993652344
2023-08-14,365.3239440917969,435.28515625
2023-08-15,361.4472961425781,430.214599609375
2023-08-16,357.6199035644531,427.0576477050781
2023-08-17,353.713623046875,423.803466796875
2023-08-18,353.269775390625,424.0074462890625
2023-08-21,358.96142578125,426.76617431640625
2023-08-22,358.4485168457031,425.6102294921875
2023-08-23,364.10076904296875,430.3505859375
2023-08-24,356.3178405761719,424.3863220214844
2023-08-25,359.079833984375,427.3782043457031
2023-08-28,361.78265380859375,430.08831787109375
2023-08-29,369.6839294433594,436.3051452636719
2023-08-30,371.74560546875,438.1022033691406
2023-08-31,372.8602294921875,437.4610595703125
2023-09-01,372.4656677246094,438.2770690917969
2023-09-05,372.9391174316406,436.3828125
2023-09-06,369.6543273925781,433.4493103027344
2023-09-07,367.0107116699219,432.1184997558594
2023-09-08,367.5235900878906,432.76934814453125
2023-09-11,371.8540954589844,435.6154479980469
2023-09-12,367.7308044433594,433.22589111328125
2023-09-13,369.1315002441406,433.73101806640625
2023-09-14,372.1499328613281,437.47076416015625
2023-09-15,365.7776794433594,432.1999816894531
2023-09-18,366.15899658203125,432.4534912109375
2023-09-19,365.3785400390625,431.556640625
2023-09-20,360.11334228515625,427.58917236328125
2023-09-21,353.5144348144531,420.5218811035156
2023-09-22,353.5638122558594,419.5763244628906
2023-09-25,355.24310302734375,421.3406982421875
2023-09-26,349.9087829589844,415.1506652832031
2023-09-27,350.7286682128906,415.31634521484375
2023-09-28,353.6626281738281,417.7241516113281
2023-09-29,353.91949462890625,416.7103576660156
2023-10-02,356.8731689453125,416.5445861816406
2023-10-03,350.6100769042969,410.9687805175781
2023-10-04,355.3814697265625,413.96142578125
2023-10-05,354.3343200683594,413.805419921875
2023-10-06,360.2713928222656,418.71844482421875
2023-10-09,362.1087646484375,421.399169921875
2023-10-10,364.11407470703125,423.59246826171875
2023-10-11,366.7122497558594,425.32763671875
2023-10-12,365.4378967285156,422.7346496582031
2023-10-13,360.84429931640625,420.6290588378906
2023-10-16,364.9241638183594,425.0546875
2023-10-17,363.7288818359375,425.03521728515625
2023-10-18,358.9575500488281,419.37158203125
2023-10-19,355.59881591796875,415.68682861328125
2023-10-20,350.29400634765625,410.57879638671875
2023-10-23,351.3510437011719,409.86712646484375
2023-10-24,354.76898193359375,412.9573669433594
2023-10-25,346.08575439453125,407.0305480957031
2023-10-26,339.4868469238281,402.15643310546875
2023-10-27,341.1168212890625,400.3335876464844
2023-10-30,344.9596252441406,405.119873046875
2023-10-31,346.6093444824219,407.66412353515625
2023-11-01,352.62530517578125,412.01171875
2023-11-02,359.02667236328125,419.9077453613281
2023-11-03,363.2448425292969,423.7387390136719
2023-11-06,364.7265930175781,424.7135314941406
2023-11-07,368.17425537109375,425.9222412109375
2023-11-08,368.41131591796875,426.2342224121094
2023-11-09,365.576171875,422.91009521484375
2023-11-10,373.795166015625,429.509521484375
2023-11-13,372.62945556640625,429.1001281738281
2023-11-14,380.6508483886719,437.425048828125
2023-11-15,380.9372863769531,438.35107421875
2023-11-16,381.26336669921875,438.88714599609375
2023-11-17,381.35223388671875,439.4330749511719
2023-11-20,385.9951477050781,442.8156433105469
2023-11-21,383.7527160644531,441.8505859375
2023-11-22,385.32342529296875,443.5565185546875
2023-11-24,384.7801818847656,443.82940673828125
2023-11-27,384.4442443847656,443.0301513671875
2023-11-28,385.45184326171875,443.4687805175781
2023-11-29,385.07647705078125,443.1568603515625
2023-11-30,384.1083679199219,444.90179443359375
2023-12-01,385.2048645019531,447.53369140625
2023-12-04,381.62884521484375,445.1844787597656
2023-12-05,382.5870666503906,445.0967102050781
2023-12-06,380.374267578125,443.30303955078125
2023-12-07,385.68890380859375,446.68572998046875
2023-12-08,387.4078063964844,448.6060485839844
2023-12-11,390.7171325683594,450.3509521484375
2023-12-12,393.828857421875,452.4078063964844
2023-12-13,398.8372497558594,458.6465148925781
2023-12-14,398.4915466308594,460.1184997558594
2023-12-15,400.4178771972656,459.3608703613281
2023-12-18,402.93994140625,461.94488525390625
2023-12-19,404.99884033203125,464.75384521484375
2023-12-20,398.9806213378906,458.3136901855469
2023-12-21,403.62298583984375,462.65936279296875
2023-12-22,404.2267761230469,463.5891418457031
2023-12-26,406.7013244628906,465.546630859375
2023-12-27,407.5292663574219,466.388427734375
2023-12-28,407.3311767578125,466.5645751953125
2023-12-29,405.5683288574219,465.2138671875
2024-01-02,398.7052001953125,462.6103820800781
2024-01-03,394.4862976074219,458.8323974609375
2024-01-04,392.45611572265625,457.3544616699219
2024-01-05,392.9216003417969,457.9808349609375
2024-01-08,401.0425109863281,464.51898193359375
2024-01-09,401.834716796875,463.8142395019531
2024-01-10,404.5581970214844,466.4373474121094
2024-01-11,405.4000244140625,466.2318115234375
2024-01-12,405.6080017089844,466.5547790527344
2024-01-16,405.5683288574219,464.84197998046875
2024-01-17,403.2806396484375,462.258056640625
2024-01-18,409.0048522949219,466.36883544921875
2024-01-19,417.1158447265625,472.1826477050781
2024-01-22,417.6605529785156,473.18096923828125
2024-01-23,419.3936767578125,474.5610046386719
2024-01-24,421.7209777832031,475.0798034667969
2024-01-25,422.23602294921875,477.6637268066406
2024-01-26,419.720458984375,477.056884765625
2024-01-29,424.0186462402344,480.83489990234375
2024-01-30,421.19610595703125,480.4629821777344
2024-01-31,412.94647216796875,472.62310791015625
2024-02-01,417.80908203125,478.8088684082031
2024-02-02,424.870361328125,483.8495178222656
2024-02-05,424.31573486328125,482.0876770019531
2024-02-06,423.4640197753906,483.4873352050781
2024-02-07,427.8215637207031,487.5198059082031
2024-02-08,428.61383056640625,487.735107421875
2024-02-09,432.83270263671875,490.5539855957031
2024-02-12,431.1392517089844,490.3386535644531
2024-02-13,424.4147033691406,483.585205078125
2024-02-14,429.0396728515625,487.97979736328125
2024-02-15,430.3172302246094,491.34674072265625
2024-02-16,426.415283203125,488.8998718261719
2024-02-20,423.1966247558594,486.20831298828125
2024-02-21,421.50311279296875,486.6487121582031
2024-02-22,433.8428649902344,496.7201232910156
2024-02-23,432.56536865234375,497.062744140625
2024-02-26,432.3375549316406,495.2422180175781
2024-02-27,433.3774108886719,496.1622314453125
2024-02-28,431.06988525390625,495.5065002441406
2024-02-29,434.7638854980469,497.287841796875
2024-03-01,441.31005859375,501.95648193359375
2024-03-04,439.7354431152344,501.4181823730469
2024-03-05,431.84234619140625,496.406982421875
2024-03-06,434.5559387207031,498.92236328125
2024-03-07,441.15167236328125,503.8748474121094
2024-03-08,434.7836608886719,500.8505554199219
2024-03-11,433.16943359375,500.41986083984375
2024-03-12,439.37896728515625,505.8031005859375
2024-03-13,436.0018310546875,505.0101623535156
2024-03-14,434.9025573730469,504.01190185546875
2024-03-15,429.73297119140625,500.55108642578125
2024-03-18,433.8315124511719,503.52587890625
2024-03-19,434.9123840332031,506.3240661621094
2024-03-20,440.06903076171875,511.0072021484375
2024-03-21,442.1514892578125,512.6958618164062
2024-03-22,442.6572265625,511.7239990234375
2024-03-25,441.0507507324219,510.31011962890625
2024-03-26,439.62274169921875,509.36767578125
2024-03-27,441.1201477050781,513.6482543945312
2024-03-28,440.3070373535156,513.5501098632812
2024-04-01,441.23919677734375,512.6565551757812
2024-04-02,437.4311828613281,509.3971252441406
2024-04-03,438.4129333496094,509.9566955566406
2024-04-04,431.7093200683594,503.7320861816406
2024-04-05,436.7965087890625,508.99456787109375
2024-04-08,436.9254455566406,509.27923583984375
2024-04-09,438.5418701171875,509.8683776855469
2024-04-10,434.71405029296875,504.7629699707031
2024-04-11,441.6556396484375,508.5724182128906
2024-04-12,434.6148681640625,501.552490234375
2024-04-15,427.4649963378906,495.2690124511719
2024-04-16,427.5046691894531,494.36572265625
2024-04-17,422.28851318359375,491.4399719238281
2024-04-18,419.8788146972656,490.4287109375
2024-04-19,411.19183349609375,486.1480712890625
2024-04-22,415.32708740234375,490.62506103515625
2024-04-23,421.52496337890625,496.4471435546875
2024-04-24,422.95294189453125,496.21148681640625
2024-04-25,420.91015625,494.3264465332031
2024-04-26,427.405517578125,499.0096740722656
2024-04-29,429.1408996582031,500.7768859863281
2024-04-30,421.0489501953125,492.84393310546875
2024-05-01,418.0045471191406,491.2436218261719
2024-05-02,423.33966064453125,495.83843994140625
2024-05-03,431.8481140136719,501.9845275878906
2024-05-06,436.5783386230469,507.1683654785156
2024-05-07,436.6477966308594,507.7280578613281
2024-05-08,436.3899841308594,507.777099609375
2024-05-09,437.3419189453125,510.702880859375
2024-05-10,438.373291015625,511.36065673828125
2024-05-13,439.3847351074219,511.4294128417969
2024-05-14,442.21099853515625,513.77587890625
2024-05-15,449.122802734375,520.137939453125
2024-05-16,448.2105712890625,519.0677490234375
2024-05-17,447.9924011230469,519.81396484375
2024-05-20,451.1160888671875,520.4129638671875
2024-05-21,451.9986877441406,521.6893310546875
2024-05-22,451.909423828125,520.1871337890625
2024-05-23,449.8765563964844,516.387451171875
2024-05-24,454.1307373046875,519.80419921875
2024-05-28,455.8462829589844,520.16748046875
2024-05-29,452.63336181640625,516.52490234375
2024-05-30,447.7840881347656,513.0984497070312
2024-05-31,446.9511413574219,517.7719116210938
2024-06-03,449.3509521484375,518.1939697265625
2024-06-04,450.58062744140625,518.7732543945312
2024-06-05,459.6641845703125,524.9390258789062
2024-06-06,459.5055236816406,524.9290771484375
2024-06-07,459.0989685058594,524.2910766601562
2024-06-10,460.9533386230469,525.9109497070312
2024-06-11,464.1167907714844,527.177490234375
2024-06-12,470.1956481933594,531.5072631835938
2024-06-13,472.7441711425781,532.577392578125
2024-06-14,475.1935729980469,532.9014282226562
2024-06-17,481.0146179199219,537.1427001953125
2024-06-18,481.1634216308594,538.5075073242188
2024-06-20,477.45458984375,537.0446166992188
2024-06-21,476.1753234863281,536.3245849609375
2024-06-24,470.7542724609375,534.5811157226562
2024-06-25,476.13763427734375,536.6397094726562
2024-06-26,477.1208801269531,537.3095703125
2024-06-27,478.3525085449219,538.1566162109375
2024-06-28,475.8694152832031,536.0389404296875
2024-07-01,478.6604309082031,537.14208984375
2024-07-02,483.6861572265625,540.7569580078125
2024-07-03,487.71875,543.1701049804688
2024-07-05,492.8041076660156,546.3023071289062
2024-07-08,493.9761047363281,546.9326782226562
2024-07-09,494.4032287597656,547.4645385742188
2024-07-10,499.5581359863281,552.8818359375
2024-07-11,488.6027526855469,548.1146240234375
2024-07-12,491.47320556640625,551.5718383789062
2024-07-15,492.7941589355469,553.0886840820312
2024-07-16,492.98291015625,556.36865234375
2024-07-17,478.5114440917969,548.5677490234375
2024-07-18,476.24688720703125,544.35205078125
2024-07-19,472.0256042480469,540.7372436523438
2024-07-22,479.0577392578125,546.3121337890625
2024-07-23,477.3692321777344,545.4552001953125
2024-07-24,460.245849609375,533.0938720703125
2024-07-25,455.17041015625,530.3162231445312
2024-07-26,459.8385925292969,536.2556762695312
2024-07-29,460.7623291015625,536.5708618164062
2024-07-30,454.4353942871094,533.8523559570312
2024-07-31,467.88385009765625,542.5299072265625
2024-08-01,456.5509948730469,534.8470458984375
2024-08-02,445.7148132324219,524.8890991210938
2024-08-05,432.4252624511719,509.6024475097656
2024-08-06,436.5571594238281,514.30078125
2024-08-07,431.82928466796875,510.8631286621094
2024-08-08,445.0393981933594,522.6729736328125
2024-08-09,447.3635559082031,524.9777221679688
2024-08-12,448.3269958496094,525.2535400390625
2024-08-13,459.45123291015625,533.8917236328125
2024-08-14,459.6002197265625,535.5759887695312
2024-08-15,471.2112121582031,544.7559204101562
2024-08-16,471.8170166015625,545.977294921875
2024-08-19,478.0148010253906,551.197509765625
2024-08-20,477.0116271972656,550.3013305664062
2024-08-21,479.23651123046875,552.1923828125
2024-08-22,471.6382751464844,547.8585205078125
2024-08-23,476.75341796875,553.6796264648438
2024-08-26,472.12493896484375,552.3598022460938
2024-08-27,473.53533935546875,553.1182861328125
2024-08-28,468.1618957519531,549.9072875976562
2024-08-29,467.4765930175781,549.9564819335938
2024-08-30,473.04864501953125,555.2063598632812
2024-09-03,458.6864318847656,543.78076171875
2024-09-04,457.4945373535156,542.6677856445312
2024-09-05,457.92169189453125,541.3479614257812
2024-09-06,445.6551818847656,532.2369384765625
2024-09-09,451.38616943359375,538.1959228515625
2024-09-10,455.5577697753906,540.540283203125
2024-09-11,465.45037841796875,546.0855102539062
2024-09-12,470.019287109375,550.6854858398438
2024-09-13,472.12493896484375,553.5614624023438
2024-09-16,470.0391540527344,554.3790283203125
2024-09-17,470.28741455078125,554.60546875
2024-09-18,468.2513122558594,552.9607543945312
2024-09-19,480.0906677246094,562.3966064453125
2024-09-20,479.1769104003906,561.4244384765625
2024-09-23,480.44708251953125,562.827392578125
2024-09-24,482.7645263671875,564.4378051757812
2024-09-25,483.21209716796875,563.1929321289062
2024-09-26,486.842529296875,565.4258422851562
2024-09-27,484.13714599609375,564.6057739257812
2024-09-30,485.4500427246094,566.8682861328125
2024-10-01,478.6865539550781,561.7899780273438
2024-10-02,479.3629150390625,562.0271606445312
2024-10-03,479.00482177734375,560.9996337890625
2024-10-04,484.7041015625,566.0975952148438
2024-10-07,479.5121154785156,560.9798583984375
2024-10-08,486.67340087890625,566.285400390625
2024-10-09,490.5027770996094,570.2076416015625
2024-10-10,489.94573974609375,569.2098388671875
2024-10-11,490.7116394042969,572.6183471679688
2024-10-14,494.8294372558594,577.3014526367188
2024-10-15,488.21514892578125,572.8159790039062
2024-10-16,488.2748107910156,575.3057250976562
2024-10-17,488.6130065917969,575.3550415039062
2024-10-18,491.815673828125,577.5682373046875
2024-10-21,492.7606201171875,576.6196899414062
2024-10-22,493.2977294921875,576.3134765625
2024-10-23,485.7384948730469,571.0474853515625
2024-10-24,489.67724609375,572.282470703125
2024-10-25,492.6611328125,572.0848388671875
2024-10-28,492.7406921386719,573.8533935546875
2024-10-29,497.4751892089844,574.7820434570312
2024-10-30,493.7154541015625,573.0432739257812
2024-10-31,481.252685546875,561.8097534179688
2024-11-01,484.8134765625,564.1809692382812
2024-11-04,483.4010925292969,562.9656372070312
2024-11-05,489.56781005859375,569.7730102539062
2024-11-06,502.8660583496094,583.9407348632812
2024-11-07,510.78326416015625,588.455810546875
2024-11-08,511.3800964355469,591.0048217773438
2024-11-11,511.0818176269531,591.5679931640625
2024-11-12,510.15667724609375,589.7303466796875
2024-11-13,509.5002746582031,590.016845703125
2024-11-14,505.9593811035156,586.2229614257812
2024-11-15,493.9044189453125,578.7142333984375
2024-11-18,497.3359069824219,581.0853881835938
2024-11-19,500.7574157714844,583.2095947265625
2024-11-20,500.468994140625,583.4071655273438
2024-11-21,502.269287109375,586.5391235351562
2024-11-22,503.074951171875,588.3570556640625
2024-11-25,503.87060546875,590.3528442382812
2024-11-26,506.5760498046875,593.435302734375
2024-11-27,502.5875549316406,591.6370849609375
2024-11-29,507.00372314453125,595.3124389648438
2024-12-02,512.52392578125,596.3795776367188
2024-12-03,514.095458984375,596.6561279296875
2024-12-04,520.451171875,600.361083984375
2024-12-05,519.0089111328125,599.3731079101562
2024-12-06,523.6539306640625,600.50927734375
2024-12-09,519.575927734375,597.4168701171875
2024-12-10,517.805419921875,595.5594482421875
2024-12-11,527.0753784179688,600.1635131835938
2024-12-12,523.6737060546875,597.071044921875
2024-12-13,527.68212890625,596.9525146484375
2024-12-16,535.2811279296875,599.5015258789062
2024-12-17,532.9237670898438,597.031494140625
2024-12-18,513.6975708007812,579.2379150390625
2024-12-19,511.40997314453125,579.0599975585938
2024-12-20,515.8758544921875,586.01513671875
2024-12-23,520.90185546875,589.5243530273438
2024-12-24,527.9652099609375,596.076904296875
2024-12-26,527.6065063476562,596.11669921875
2024-12-27,520.593017578125,589.8416137695312
2024-12-30,513.669189453125,583.110595703125
2024-12-31,509.3056640625,580.9891967773438
2025-01-02,508.3094482421875,579.5616455078125
2025-01-03,516.6280517578125,586.8081665039062
2025-01-06,522.5655517578125,590.1885375976562
2025-01-07,513.2407836914062,583.5169677734375
2025-01-08,513.3304443359375,584.3694458007812
2025-01-10,505.2808837890625,575.4476928710938
2025-01-13,503.656982421875,576.3399047851562
2025-01-14,503.1788330078125,577.1329345703125
2025-01-15,514.7550659179688,587.6309814453125
2025-01-16,511.1487121582031,586.5008544921875
2025-01-17,519.776123046875,592.3892822265625
2025-01-21,522.8245849609375,597.8117065429688
2025-01-22,529.5093383789062,601.1723022460938
2025-01-23,530.6350708007812,604.45361328125
2025-01-24,527.6364135742188,602.6890258789062
2025-01-27,512.2745361328125,594.1637573242188
2025-01-28,519.8458251953125,599.26904296875
2025-01-29,518.8695678710938,596.58251953125
2025-01-30,521.0811767578125,599.7844848632812
2025-01-31,520.323974609375,596.5924682617188
2025-02-03,516.1597900390625,592.57763671875
2025-02-04,522.4957885742188,596.5528564453125
2025-02-05,524.8668823242188,598.9715576171875
2025-02-06,527.6065063476562,601.0533447265625
2025-02-07,520.95166015625,595.551513671875
2025-02-10,527.2578735351562,599.5961303710938
2025-02-11,526.0025634765625,600.0521850585938
2025-02-12,526.3114013671875,598.1190795898438
2025-02-13,533.8828735351562,604.4337768554688
2025-02-14,536.1243286132812,604.4039916992188
2025-02-18,537.3397216796875,606.178466796875
2025-02-19,537.4891967773438,607.60595703125
2025-02-20,535.207763671875,605.0780639648438
2025-02-21,524.0997924804688,594.728759765625
2025-02-24,517.9131469726562,592.0225219726562
2025-02-25,511.3877868652344,589.0782470703125
2025-02-26,512.6231079101562,589.3756713867188
2025-02-27,498.38690185546875,579.968017578125
2025-02-28,506.2571716308594,589.018798828125
2025-03-03,495.1790466308594,578.69921875
2025-03-04,493.6846923828125,571.8492431640625
2025-03-05,500.1203918457031,577.9954223632812
2025-03-06,486.3623962402344,567.7352905273438
2025-03-07,489.9388732910156,570.9173583984375
2025-03-10,470.95062255859375,555.710693359375
2025-03-11,469.8248596191406,551.0911254882812
2025-03-12,475.1248474121094,554.0155029296875
2025-03-13,466.5771179199219,546.6302490234375
2025-03-14,477.8544921875,557.9212646484375
2025-03-17,480.9527893066406,562.2235717773438
2025-03-18,472.7537841796875,556.1468505859375
2025-03-19,479.0798645019531,562.2037353515625
2025-03-20,477.4560241699219,560.5780029296875
2025-03-21,479.0300598144531,560.762939453125
2025-03-24,489.54205322265625,570.8053588867188
2025-03-25,492.3356628417969,572.177490234375
2025-03-26,483.2763671875,565.3466796875
2025-03-27,480.52264404296875,563.8452758789062
2025-03-28,467.8715515136719,552.4904174804688
2025-03-31,467.85162353515625,556.1991577148438
2025-04-01,471.62298583984375,557.7700805664062
2025-04-02,475.0650939941406,561.2998657226562
2025-04-03,449.6331787109375,533.6386108398438
2025-04-04,421.70697021484375,502.3977966308594
2025-04-07,422.7246398925781,501.5029296875
2025-04-08,415.11199951171875,493.64801025390625
2025-04-09,464.938232421875,545.4906005859375
2025-04-10,445.16339111328125,521.5877685546875
2025-04-11,453.36468505859375,530.8943481445312
2025-04-14,456.43768310546875,536.0447387695312
2025-04-15,456.94647216796875,534.5433349609375
2025-04-16,443.1679382324219,522.6615600585938
2025-04-17,443.088134765625,523.4072265625
2025-04-21,432.1231384277344,510.94873046875
2025-04-22,443.46728515625,524.2424926757812
2025-04-23,453.5242919921875,532.3658447265625
2025-04-24,466.28515625,543.5715942382812
2025-04-25,471.4832763671875,547.4990234375
2025-04-28,471.3336181640625,547.7078247070312
2025-04-29,474.446533203125,551.1580200195312
2025-04-30,474.38665771484375,551.3768310546875
2025-05-01,480.5824890136719,555.2843627929688
2025-05-02,487.7162170410156,563.527099609375
2025-05-05,484.82281494140625,560.295654296875
2025-05-06,480.3131408691406,555.6124877929688
2025-05-07,482.1988220214844,557.9490966796875
2025-05-08,487.1774597167969,561.8367919921875
2025-05-09,486.8581848144531,561.1209716796875
2025-05-12,506.69287109375,579.66455078125
2025-05-13,514.4152221679688,583.4925537109375
2025-05-14,517.4982299804688,584.23828125
2025-05-15,518.06689453125,587.0919189453125
2025-05-16,520.32177734375,590.8106079101562
2025-05-19,520.8206787109375,591.4568481445312
2025-05-20,519.0846557617188,589.46826171875
2025-05-21,511.8710632324219,579.5352783203125
2025-05-22,512.8289184570312,579.7639770507812
2025-05-23,508.0797119140625,575.806640625
2025-05-27,520.0324096679688,587.7780151367188
2025-05-28,517.7276611328125,584.37744140625
2025-05-29,518.745361328125,586.6842651367188
2025-05-30,517.92724609375,586.0280151367188
2025-06-02,522.0179443359375,589.3291015625
2025-06-03,526.0985717773438,592.6898193359375
2025-06-04,527.5652465820312,592.5307006835938
2025-06-05,523.5942993164062,589.6671142578125
2025-06-06,528.7125854492188,595.722412109375
2025-06-09,529.4908447265625,596.2593383789062
2025-06-10,532.9928588867188,599.6399536132812
2025-06-11,531.1968994140625,597.9297485351562
2025-06-12,532.444091796875,600.3060913085938
2025-06-13,525.7593994140625,593.5946044921875
2025-06-16,533.0726318359375,599.2421875
2025-06-17,527.87451171875,594.12158203125
2025-06-18,527.78466796875,594.0321044921875
2025-06-20,525.629638671875,592.636962890625
2025-06-23,531.034423828125,598.49072265625
2025-06-24,539.1549682617188,605.1024169921875
2025-06-25,540.5333251953125,605.4414672851562
2025-06-26,545.5874633789062,610.1783447265625
2025-06-27,547.4553833007812,613.2098999023438
2025-06-30,551.001220703125,616.1417846679688
2025-07-01,546.3566284179688,615.9423828125
2025-07-02,550.1621704101562,618.734619140625
2025-07-03,555.575927734375,623.611083984375
2025-07-07,551.3908081054688,618.9639892578125
2025-07-08,551.700439453125,618.6249389648438
2025-07-09,555.6058959960938,622.3345947265625
2025-07-10,554.8068237304688,624.0897827148438
2025-07-11,553.5582885742188,621.8958129882812
2025-07-14,555.5659790039062,623.08251953125
2025-07-15,556.0753173828125,620.419921875
2025-07-16,556.6446533203125,622.494140625
2025-07-17,561.1494750976562,626.3035888671875
2025-07-18,560.610107421875,625.8449096679688
2025-07-21,563.5167236328125,627.0316162109375
2025-07-22,560.60009765625,627.121337890625
2025-07-23,563.1571655273438,632.4566040039062
2025-07-24,564.3557739257812,632.6659545898438
2025-07-25,565.7141723632812,635.3385620117188
2025-07-28,567.4821166992188,635.1790161132812
2025-07-29,566.6031494140625,633.503662109375
2025-07-30,567.3623046875,632.7058715820312
2025-07-31,564.3557739257812,630.3324584960938
2025-08-01,553.2386474609375,620.0010375976562
2025-08-04,563.44677734375,629.4249267578125
2025-08-05,559.6212768554688,626.2337646484375
2025-08-06,566.6630859375,631.030517578125
2025-08-07,568.5808715820312,630.501953125
2025-08-08,573.8847045898438,635.4183349609375
2025-08-11,572.1866455078125,634.1618041992188
2025-08-12,579.3782958984375,640.9131469726562
2025-08-13,579.6680297851562,643.1070556640625
2025-08-14,579.2185668945312,643.1668701171875
2025-08-15,576.6715087890625,641.6610717773438
2025-08-18,576.4417114257812,641.5214233398438
2025-08-19,568.620849609375,638.0410766601562
2025-08-20,565.2447509765625,636.3457641601562
2025-08-21,562.6278076171875,633.7928466796875
2025-08-22,571.3076782226562,643.52587890625
2025-08-25,569.6596069335938,640.6936645507812
2025-08-26,571.9469604492188,643.3762817382812
2025-08-27,572.825927734375,644.8422241210938
2025-08-28,576.4118041992188,647.1258544921875
2025-08-29,569.7395629882812,643.2666015625
2025-09-02,564.9650268554688,638.4998168945312
2025-09-03,569.409912109375,641.960205078125
2025-09-04,574.5639038085938,647.3253173828125
2025-09-05,575.3929443359375,645.4505004882812
2025-09-08,578.19970703125,647.0361328125
2025-09-09,579.8378295898438,648.531982421875
2025-09-10,580.027587890625,650.4067993164062
2025-09-11,583.4036865234375,655.8118286132812
2025-09-12,585.9806518554688,655.5924072265625
2025-09-15,590.994873046875,659.0827026367188
2025-09-16,590.4954223632812,658.1752319335938
2025-09-17,589.3168334960938,657.3575439453125
2025-09-18,594.6306762695312,660.4290161132812
2025-09-19,598.6559448242188,663.7000122070312
2025-09-22,602.2000122070312,666.8400268554688
2025-09-23,598.2000122070312,663.2100219726562
2025-09-24,596.0999755859375,661.0999755859375
2025-09-25,593.135009765625,657.55712890625
